text,category
"@welt Und alle zusammen:
 eine Umvolkung findet nicht statt!",0
"„13,6% der Gebärenden geben Deutsch als Muttersprache an“
Man kann sich aus dieser Zahl ziemlich leicht ausrechnen, wie die Wiener Bevölkerung in 20 Jahren zusammengesetzt ist. https://t.co/aoi8cMy3YA",0
Schockmoment in Berlin: Drei Asylforderer wollen die BRD wieder verlassen - Scheitert jetzt die Umvolkung? https://t.co/OSnhkzBFnC via @anoynews,1
"@KlausDFrank @SeinU_NichtSein @Sharebenhaufen @dushanwegner Erst rechtsruck und deren fremdenfeindlichkeit als kleine(re)s problem bezeichnen und dann selbst von angeblicher umvolkung sprechen... das passt nicht wirklich zusammen,ne?",0
@HerrMarabu Können Sie die Umvolkung aufhalten?,0
"@Bullebaer1 @MM8886 @TheBrave1234 @AfD @BoersenDE @AfD_Hessen @ja_hessen @AfD_Bayern @JA_Bayern Würdest du eine aufschlussreiche geben können? Frag‘ mich das nämlich oft, wenn an AfD-Ständen, bei Politik-Veranstaltungen oder im BT die #AfD -ler wahnhafte Dinge schildern, von ‚Umvolkung‘ und ‚reinem Deutschsein‘ und wie sie zu kurz kommen, auch in der EU-und das leidige GG..",0
"""Umvolkung"" - AfD-Stimmen zum UN-Migrationspakt https://t.co/p8a1fRmiWs via @YouTube",1
"@henscheck ""Da kam mal einer an und sagte 'Alter bist du nicht...?' ich sagte ""AUGEN AUF! UMVOLKUNG!""",1
@hessenschau Der nicht aufgetauchte Rest ist bestimmt schon der Umvolkung zum Opfer gefallen 😜,0
"@Heinrich_Krug Wer Sarrazin gelesen hat, weiß: Die Umvolkung ist nicht mehr aufzuhalten.",1
"Die ""Lifeline"", der ""Schlepperkönig"" und das ""Team Umvolkung"" - Kapitän Reisch sammelt Geld für weitere Reisen https://t.co/jt5BGWFTOU via @China_Welt_News",1
"@DanijelMajic Warte mal ab, wenn wir mit der #Umvolkung fertig sind, Schluss mit lustig!",0
"@spdde @CDU @fdp @Die_Gruenen @dieLinke Ihr seid die Maden im Fleisch des deutschen Volkes. Ein anständiges, würdiges Leben in Friede&amp;Freiheit ist mit euch unmöglich! #Merkelmussweg #GRENZENDICHT #Umvolkung #RemigrationJETZT #RefugeesNotWelcome
#SPD #CDU #FDP #Gruene #Linke",1
"@subtlyboldname Findest du denn eine Umvolkung findet nicht statt? Dass die Massen von Menschen dabei in Bewegung gesetzt werden, scheint doch auch klar. Die Leute, die hierher kommen, denen mache ich keine Vorwürfe, aber aufgrund der völligen mindsettings werden wir uns zwangsläufig...",1
"@welt @sprachmittlerud Wieso darf man das eigentlich weder ""Bevölkerungsaustausch"" novh ""Umvolkung"" nennen? Wie wäre denn die politisch korrekte Bezeichnung für diesen fundamentalen Wandel der (einst) deutschen Gesellschaft? https://t.co/HDEBGQ9Q87",1
Toll #Umvolkung da lassen die ne #Umvolkungsparty steigen und mich lädt keiner ein😇 Volke ich mich halt alleine um👻👻👻,0
@spdde werbung für umvolkung und volkstot,1
"@Bestheftig1 @TrixiMaus502 Here you can find it: https://t.co/8GhDSAHA56

Here some articles on the issue:
https://t.co/8B0kMtpz2Y

https://t.co/mlmfmwXKEh

https://t.co/CC2JoYPCXi

https://t.co/CYdKcr3CPy

Hiermit geholfen?",0
"@SatireUNfreiesD Wir legen uns für deren MultiKultiGrößenWahn Krumm!

„Im offiziellen Staatshaushalt steckt ein verborgener „Parallelhaushalt“ für Migranten, der 100 Milliarden betragen dürfte. An Transparenz hat die MiniGroKo kein Interesse, ....“

https://t.co/1DFDlvP2e1",1
"💩""Das Ziel der globalen Machtelite scheint zu sein, alle Völker und Nationen zu vermischen."" 💩 https://t.co/miBUSQwKnS #ReplacementMigration #Migration #Fluechtlinge #Fluechtlingspolitik #Flüchtlinge #AfD #Umvolkung #Deutschlandspricht #Umsiedlung #Relocation #Resettlement",1
"@OpaPaul1895 @DanijelMajic Ja, ich habe dazu dann aber auch einen ziemlich ausführlichen Text verfasst wie schrecklich und dumm ich sowas finde. 

Nebenbei, ich hasse auch diese Vokabeln, wie Schuldkult, Denkmal der Schande, Umvolkung, etc",0
"@Louiecrit https://t.co/3EubEnQT4u, 
alles folgt einem Plan. 
Er ist so komplex, dass nur wenige ihn zudurschauen vermögen.
#ddbNetzwerk 
https://t.co/Oo66lgTja9",1
"Ingraham told her viewers, ""Your views on immigration will have zero impact and zero influence on a House dominated by Democrats who want to replace YOU, the American voters, with newly amnestied citizens and an ever increasing number of chain migrants."" https://t.co/qwZmKqK221",0
"@ischias4 Subtile Drohungen gehen Hand in Hand mit Messertechniken. Die Umvolkung ist in vollem Gange. Viele Deutsche wollen es immer noch nicht wahr haben und trauen sich nicht die einzige Partei, die realistisch etwas dagegen unternehmen will, zu wählen. #LtwBayern",1
@gerhardschwar11 Team Umvolkung? Cool,0
"@Alice_Weidel die meisten Deutschen gehen  in die Schweiz. https://t.co/rhTFzfoGox Da ist dann bald voll, und dann schreien die Schweizer ""Umvolkung!"".. oh.. nein, die sind clever und mit sich im Reinen..",0
Der CSU sind viele Wähler abhanden gekommen. Die meisten sind seit der letzten Wahl 2013 gestorben. #Bayernwahl2018 https://t.co/xlg2Jgm7Ej https://t.co/ctGoWnLigo,0
"@VlkrDhr @politicalbeauty Was? 120.000 CSU-Wähler sind aus Bayern weggezogen? 
Ist das diese Umvolkung?
Ein CSU-Wähler zieht doch nicht freiwillig aus Bayern weg.",0
"@RobertHabeck @happydeal @Gruene_Bayern Wer #Grüne wählt, ist für die Zerstörung Bayerns,für den Untergang der Deutschen Kultur, ist f. #Islamisierung DE,Umvolkung, Anarchie, Sharia,Koran,Sex m.Kindern,Vielehen,Drogen für alle!Erst die Ausländer,später dann der Deutsche. Grüne sind unwählbar,unzurechnungsfähig! https://t.co/tS4GXMBI3x",1
"🆘Kf.: Die nationalen Grenzen sollen auf unserem Globus quasi verschwinden. Migration wird zum Menschenrecht deklariert, jederzeit, mit allen finanziellen, gesundheitlichen und vor allem negativen gesellschaftlich-sozialen Folgen für jeden einzelnen in den Aufnahmeländern.🆘 https://t.co/SkNAtqJW0v",1
#FFD365 Schockmoment in Berlin: Drei Asylforderer wollen die BRD wieder verlassen – Scheitert jetzt die Umvolkung? - https://t.co/yM5vhVPOJm https://t.co/6YuryfmKfC,1
"1/ Noch ein paar Belegstellen zu Herrn Gauland: 

„raum- und kulturfremd“ ➡️ https://t.co/oyXKWoMLK7

„Bevölkerungsaustausch“ ab Min. 12 ➡️ https://t.co/lt7yoKdeka",0
"@EpochTimesDE Lasst euch nicht täuschen! Wagenknecht will nur die Entstehung einer neuen linken Partei verhindern, bis der Völkermord durch Umvolkung vollzogen ist.",1
"Wir werden den Nationalismus der Populisten bekämpfen. Die angebliche „Umvolkung“ ist nur perfide Vorwand, die Macht an sich zu reißen und die geschichtlich wie politisch mehrfach gescheiterte Ideologie der Unmenschlichkeit zu etablieren.",0
@freejohnwingel's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,0
"@JChrHeuerApple @Joerg_Meuthen Von wegen, die Umvolkung läuft",1
@Matthias_Kamann @welt #FBM18 #Kubitschek #Kositza #Mockingbirdmedia #FakeNewsMedia #Antideutsche #Umvolkung #Antiwhite #WhiteGenocide #QAnon https://t.co/ao6UklqKcQ,0
"@schuetz_marcel Ich hätte mir ja eher mehr Pragmatik im Wahlkampf von den beiden gewünscht, anstatt solchen Visionen vom christlichen Bayern, das dringendst gegen die ""Umvolkung"" durch Merkel geschützt werden muss.",0
#FFD365 Deutscher Vorsitz bei der Umvolkung – Das Bundesinnenministerium - https://t.co/LSjTddiQk0,1
"Die ""Lifeline"", der ""Schlepperkönig"" und das ""Team Umvolkung"" - Kapitän Reisch sammelt Geld für weitere Reisen https://t.co/dkbF6MLeT6 via @China_Welt_News",0
"@rebound541 @AndreaSchlegel3 Sind ja tolle Aussichten für uns Bayern 😲 ... man kann nur noch das Beste hoffen, ansonsten sind wir verloren #umvolkung",1
"@Joe130978 @therealParca @der_einzig @NataschaKohnen @KuehniKev Wie bereits erwähnt, die Umvolkung hat stattgefunden.
Jetzt bist du alleine unter Kopftüchern. Hol dir ne Greencard bei Trump solange es noch geht.",0
"@phoenix1108 @DanijelMajic Das *Umvolken* ist tatsächlich, findet es statt, Völkermord.
Migration und Flucht, wie sie zurzeit hier stattfindet, ist jedoch keine Umvolkung.
Es wird behauptet. Und denen, die sich für Flüchtlinge und Migranten einsetzen, wird dies in Verkennung der Tatsachen vorgeworfen.",0
"Kurze Zeit später hat die Bundesregierung die Fördergelder für die ALS-Forschung um die gleiche Summe jedoch gekürzt."" Die kotzen mich so an. Erbärmliche Gestalten! #Merkelmussweg #GrenzenDicht #Umvolkung 
#SPD #CDU #CSU #FDP #Gruene #Linke @spdde @CDU @fdp @Die_Gruenen @dieLinke",1
@Jala_varietas @Michael_Lahs Genau das ist das Ziel der Hintermänner dieses Provo-Trolls: #Umvolkung,1
#FFD365 Deutscher Vorsitz bei der Umvolkung – Das Bundesinnenministerium - https://t.co/LSjTddiQk0,1
@sternde Tja wird es hier bald alles nicht mehr so geben können da nach Merkels Umvolkung andere Sitten an der Tagesordnung sind.,1
"""Das Volk interessiert sich immer noch mehr für das 'Dschungelcamp' als für die Vergewaltigung seiner eigenen Töchter und die Ermordung seiner eigenen Söhne durch den edlen Wilden.""  Akif Pirincci, Umvolkung, 2016",0
Das ist Umvolkung durch die AfD. https://t.co/06JbqEf9tv,0
Gegen die geistige Umvolkung... https://t.co/VQB829QXfA,0
"Da ist so richtig was dran. Die Wahlen in Bayern haben gezeigt, dass es 89,9 % sind denen diese Umvolkung am A..... vorbei geht.
Aber diese Leute, müssen auch mit den Folgen leben.
Noch träumen sie. https://t.co/0jNZGCbY7z",1
@einfachich2017 @AfD_Bayern Das hier in Deutschland hat doch nichts mit Chile zu tun. Wir haben keine stattfindende Umvolkung und Verdummung der Menschen. Lebe einfach in deiner kleinen Welt der Amelie weiter. 😂😂😂🚮,0
"@Halbmaester @Unteilbar_ Warum besteht die '' Regierung '' unbedingt auf Familienzuführung , anstatt positive Politik für die eigene Bevölkerung zu machen von der sie übrigens finanziert wird ?.Antwort: weil sie eine Umvolkung gemäß des Hooton-Plans anstrebt.",1
"7! Teilnehmer bei der ""Volksbewegung"" von ""Patrioten für Deutschland"".
#NoNazis  #ffm2010 #Frankfurt #AlterOper https://t.co/kKG9ZCB4eo",0
"Last year Poland issued 3 times as many permanent residence permits to immigrants from Muslim countries as in 2014.

More evidence of how, despite its anti-immigrant &amp; anti-Muslim image, Poland's government is actually overseeing record levels of immigration, including of Muslims https://t.co/hGhEZYLQ3P",1
"Schon gefrühstückt?

""Für alle, die wollen""

#EU https://t.co/EBHqLWjHZu",0
@BenedictNeff @Ann01040920 Leider ist das deutsche Volk davon am schlimmsten betroffen &gt; Umvolkung!,1
"@zeitonline_pol ""Umvolkung""",0
"""Team Umvolkung?"" Das T-Shirt des Schlepperkapitäns https://t.co/xjPsh6yvUA via @YouTube",1
"@Duloxetin_120mg Umvolkung first, Umhirnung second!",0
Deutschland gewinnt so viele Neumitglieder über Migration wie durch Geburten https://t.co/m1R6GHRmJ2 https://t.co/GSX4foSPSg,0
"@BR24 Spottdrosseln sind sich einig, daß unsere Städte “ausgebaut” werden müssen. Warum denn? Es gibt immer weniger Deutsche, und die #Umvolkung ist eine rechte Verschwörungstheorie, oder?
Haben Spottdrosseln mit uns Deutschen etwa gar nichts gemeinsam?🤔
#Mockingbirdmedia #Agenda21",1
"""Umvolkung"" - AfD-Stimmen zum UN-Migrationspakt https://t.co/p8a1fRmiWs via @YouTube",1
Umvolkung geht mir einfach nicht weit genug. #TeamVolkstod,0
@Elquee @TrailChem Der #umvolkung geht die #umnachtung voraus bzw folgt ihr auf den Fuß. Daher taugen Farbcodes nur bedingt. Ein Handzeichen wäre viel besser. So ein ausgestreckter Arm im bestimmten Winkel eventuell? Fragen Sie dazu ihren Reiseführer!,0
"@RonaiVeromaus Der ""große Austausch"", ""Umvolkung"" usw. Ist mir bekannt, ja. Natürlich völliger Unsinn.

Aber du hast im ersten Tweet behauptet, dass alle Deutschen entweder Merkels Politik der offenen Grenzen ubterstilützen oder solche irren Verschwörungstheoretiker sind. Das stimmt nicht.",0
"@genussverstaerk @DanijelMajic Da könntest du Recht haben. Bin ja jetzt total flexibel, was die Umvolkung angeht. 🚌",0
Deutschland gewinnt so viele Neumitglieder über Migration wie durch Geburten https://t.co/KYyQ1mI3hu,0
"""Umvolkung"" - AfD-Stimmen zum UN-Migrationspakt https://t.co/eLVxefXf3R via @YouTube",1
"@LudwigVan94 @AfDBerlin Ah, verstehe - nicht. Die Umvolkung ist also gar nicht von der Regierung geplant? Dann gibt es bei den AfD-Aluhutlern allerdings verschiedene Narrative. Wäre echt glaubwürdiger, wenn ihr euch auf eine einheitliche Verschwörungstheorie einigen könntet.
Dieser Tip ist kostenlos!",0
@WELTnews #umvolkung,1
"@Luca4champ @SusiAnsujali @Joerg_Meuthen #unteilbar und #HerzstattHetze machen Krawall?
Na, da fallen mir doch ein ""Krawalletten"" von Blaubraun ein...
Zum Nazi?..nein. Zum Neonazi-wer nationalistisch und rassistisch denkt, von Volkskörper und Umvolkung schwafelt, ja!
Denn das ist #ekelhAfD",0
"@Kittypunk7 @CheckAFD Nachdem du das erklärt hast, kannst du mit:

- ""#Hitler war #Sozialist""
- ""#Umvolkung""
- ""#Reichsflugscheiben""
- ""#Neuschwabenland""
usw. Fort fahren.

Die Reihenfolge ist beliebig, der Wahrheitsgehalt überall gleich.

""#Staatsfunk"" und ""#Linksradikale #SPD hättest du ja schon",0
"@phoenix1108 @DanijelMajic Durch Verträge, auch die europäische Union, hat es dann in Europa keine Umvolkung mehr gegeben bis zum Verfall Jugoslawiens, in dessen Zusammenhang vor allem die Serben, aber auch die Kroaten ethnische Säuberung betrieben.

Die meisten Menschen, die jetzt auf der Flucht sind,....",0
"@Chile_Chl @AfD_Bayern In 🇩🇪 gibt es auch keine ""Umvolkung"". Wer das glaubt, ist aber der Beweis dafür, dass eine Verblödung durchaus stattfindet. Das trifft aber nicht die #AfD Gegner.",0
#FFD365 Deutscher Vorsitz bei der Umvolkung – Das Bundesinnenministerium - https://t.co/LSjTddiQk0,1
"""Umvolkung"" - AfD-Stimmen zum UN-Migrationspakt https://t.co/2CPJeZyOWK",1
@webaxvita Eine Eskalation ist ja gewollt aber da die Umvolkung noch nicht beendet ist läuft noch die Verharmlosungs und Einzelfall Kampagne erst wenn genug Gegenwehr ins Land geschleust ist können die Spiele beginnen wir hätten ja sonst eine Chance zu gewinnen. #wirsindderSand im Getriebe https://t.co/cRzNoAAu9O,1
#FFD365 Deutscher Vorsitz bei der Umvolkung – Das Bundesinnenministerium - https://t.co/LSjTddiQk0,1
https://t.co/ZCo6jlyeIU,1
"@Martin_Sichert @Hera22112013 Schaut man über den Tellerrand, sollte das Ganze im Blickfeld sein. Umvolkung Teil geplantes Verbrechen.
Nein zur Erschaffung #NWOdiktatur",1
"umvolkung?

kennen wir in westdeutschland
seit 1990 ...",0
#FFD365 Schockmoment in Berlin: Drei Asylforderer wollen die BRD wieder verlassen – Scheitert jetzt die Umvolkung? - https://t.co/yM5vhVPOJm https://t.co/MtFIdrX2bn,1
@FreyaFolke Verstehe. Aber gerade NRW ist ja das Zentrum der Umvolkung,1
#FFD365 Deutscher Vorsitz bei der Umvolkung – Das Bundesinnenministerium - https://t.co/LSjTddiQk0,1
"@CheckYourInfo @Meinersmann_Chr Aber es gibt Positionen, die sind schlicht nicht verhandelbar. Ich kann mich nicht darauf ""einigen"",dass ein bisschen Fremdenfeindlichkeit ok. ist oder dass nicht alle Regierungsmitglieder die ""Umvolkung"" planen. Oder dass die Nazizeit schon etwas überbewertet wird. No way!",0
@Nimrod_IB @simer122 @Verlag_Antaios Sagt der IB'ler der Angst vor Umvolkung und Islamisierung hat :D,0
@Elquee @nordicnovellas Merke: Die #Umvolkung wird mit Romantik gemacht. Und einem kleinen bisschen Humor. (Durchschaut aber nicht jeder.),0
@AndreaSchlegel3 Was kommt früher: Umvolkung oder Islamisierung? Beides gleichzeitig ist aber auch möglich.,1
@PetrBystronAfD @AfDimBundestag Wo kommt denn bei einem völkerrechtlich nicht bindenden Vertrag die systematische Umvolkung her? Ich tippe eher auf #AluhutDesTages .,0
@AndreaSchlegel3 Die Umvolkung ist bald abgeschlossen. Osteuropa oder das Baltikum bietet eine Alternative.,1
"++Fachkräfte verlassen das Land, Netto-Empfänger kommen dafür in Scharen!++
Die Folgen sind verheerend. Vor allem gut Ausgebildete und Akademiker suchen das Weite, die dann unserer Wirtschaft fehlen.
#AfD #Bundestag
➡️ https://t.co/c1fJNkQy9q https://t.co/NE5ntodBxF",1
@AfD_Hessen @AfD Gilt das auch für Kinder mit Migrationshintergrund in Deutschland? Bei den ganzen Umvolkung-Theorien kommt man da als nicht -afd-wähler etwas durcheinander.,0
"🇩🇪 Kolejny po Marksie niemiecki biskup wspiera finansowo przemytników ludzi z Afryki do Europy. Arcybiskup Paderborn Hans-Josef Becker przekazał 50 000 € z funduszy kościelnych na kontrowersyjną organizację pozarządową ""Lifeline"" (niemiecki Aquarius).
https://t.co/6xy8zaegqi",1
"Basti spricht von Umvolkung. Kein Wunder, dass er immer im selben Atemzug mit den ganz rechten Europas genannt wird https://t.co/HcWECb0cPH",0
"Hab schon Feuerwerkskörper für die anstehende #Umvolkung gekauft.
Wer feiert mit?
Termin wird noch bekannt gegeben.",1
"""Umvolkung. Es handelt sich hierbei um Umvolkung."" Stünde auf Deutsch nicht drin, aber auf Englisch. Ich habe https://t.co/dISET86c4c gefragt: https://t.co/vd1VtF7E9P",1
@LangeJulian @tsghessen @hessenSPD Und wann beendet die SPD die Umvolkung?,1
"@Alex_Anderson_J Und weil ich mich nicht mit diesem Land identifiziere bin ich dafür alle Flüchtlinge aufzunehmen? Ach ja, die Umvolkung, ich vergaß! Zum Verständnis: ich ziehe mein Selbstbewusstsein weder aus der Tatsache das ich Deutscher bin noch aus dem, was meine Vorväter geleistet haben.",0
"@BFendigaidd Du scheinst auf jeden Fall sehr interessiert am fortgesetzten Dialog mit dieser NPC zu sein, was zugleich vermuten lässt, dass Deine Main-Storyline nicht sonderlich voran kommt. Was nachvollziehbar ist, denn die Story über Umvolkung &amp; Co. ist schon äußerst schlecht geschrieben...",0
"beim wort ""umvolkung"" habe ich immer das bild vor augen einen misthaufen umzugraben",0
"#Höcke verlangt Abgrenzung zur #NPD!
#Höcke: ""Es darf keinen anderen Gott, außer mir, neben mir geben!""
Übersetzt: Es darf keinen Kontakt zu anderen Rechten Parteien geben, außer zur #AfD, da sonst eine 'geistige Umvolkung' erfolgen könnte!
1. Gebot von😇Bernd, aus dem📘Höcke!🤓 https://t.co/qpquW5VHmt",0
"@MichaelaGrasser @schautnichtweg @RitaWerner7 @PoggenburgAndre Nachdem sich ein Schlepperkönig geoutet hat und sich zur aktiven ""Umvolkung"" bekennt, erübrigt sich ein Kommentar zu deinem Profil. #wirwerdenimmermehr eben weil es tatsächlich noch Deutsche gibt, die ihr Land lieben. SEENOT ist etwas völlig anderes als das, wozu ihr es macht.",1
"@uwe64_schwarz @tagesschau Es gibt keine Islamisierung, Umvolkung, Volkstot oder einer der ganzen anderen hohlen Kampfbegriffe. Rechter Nonsense.",0
#FFD365 Schockmoment in Berlin: Drei Asylforderer wollen die BRD wieder verlassen – Scheitert jetzt die Umvolkung? - https://t.co/yM5vhVPOJm https://t.co/IgLea3mh3a,1
